Time[sec]	Top_Inplane_Disp[mm]	Top_Inplane_Rotation[rad]
4152.551172	233.7965816	-0.3188663
4152.651172	233.7224931	-0.317546
4152.751172	233.6523682	-0.3162098
4152.851172	233.5795015	-0.3148273
4152.951172	233.5111052	-0.3135048
4153.051172	233.4403545	-0.3121478
4153.151172	233.3745062	-0.3108161
4153.251172	233.3031744	-0.3095063
4153.351172	233.2347482	-0.3081334
4153.451172	233.1613749	-0.3067516
4153.551172	233.0960184	-0.3054659
4153.651172	233.0218256	-0.3040971
4153.751172	232.9524904	-0.3027549
4153.851172	232.8784168	-0.3014331
4153.951172	232.8131199	-0.300072
4154.051172	232.7456772	-0.2987351
4154.151172	232.673943	-0.2973456
4154.251172	232.6014489	-0.2960387
4154.351172	232.5308025	-0.2946973
4154.451172	232.4702591	-0.2933573
4154.551172	232.3990762	-0.2919964
4154.651172	232.3262691	-0.2906575
4154.751172	232.2546691	-0.2893109
4154.851172	232.1883291	-0.2879848
4154.951172	232.1179062	-0.2866088
4155.051172	232.046023	-0.28528
4155.151172	231.9774181	-0.2839414
4155.251172	231.909126	-0.2825973
4155.351172	231.8387181	-0.2812396
4155.451172	231.7636758	-0.2799315
4155.551172	231.7001075	-0.2785809
4155.651172	231.6291034	-0.2772126
4155.751172	231.5582335	-0.2758571
4155.851172	231.492117	-0.2745549
4155.951172	231.4257324	-0.2731609
4156.051172	231.3487083	-0.2718502
4156.151172	231.2818915	-0.2705062
4156.251172	231.2064171	-0.269153
4156.351172	231.1416119	-0.2677969
4156.451172	231.0699522	-0.2664924
4156.551172	231.0014516	-0.2651211
4156.651172	230.9328914	-0.2637923
4156.751172	230.8605313	-0.2624473
4156.851172	230.7914793	-0.261113
4156.951172	230.7193428	-0.2597796
4157.051172	230.6549251	-0.2583841
4157.151172	230.5790484	-0.2570574
4157.251172	230.5125445	-0.2557072
4157.351172	230.4459661	-0.2543924
4157.451172	230.372861	-0.2530243
4157.551172	230.3034514	-0.2517047
4157.651172	230.2321345	-0.250336
4157.751172	230.1666588	-0.2490145
4157.851172	230.0955802	-0.2476751
4157.951172	230.0281227	-0.2463012
4158.051172	229.9602628	-0.2449373
4158.151172	229.8805565	-0.2436373
4158.251172	229.8185974	-0.2422991
4158.351172	229.7437638	-0.240905
4158.451172	229.6744585	-0.2395913
4158.551172	229.6101451	-0.2382433
4158.651172	229.5384407	-0.2368717
4158.751172	229.4638008	-0.2355625
4158.851172	229.3959856	-0.2342233
4158.951172	229.3283939	-0.2328996
4159.051172	229.2601615	-0.2315183
4159.151172	229.1876078	-0.230149
4159.251172	229.1217595	-0.2288475
4159.351172	229.051739	-0.2274825
4159.451172	228.9808691	-0.2261391
4159.551172	228.9122939	-0.2247898
4159.651172	228.8453132	-0.2234642
4159.751172	228.7677675	-0.2221301
4159.851172	228.7019789	-0.2207577
4159.951172	228.6313027	-0.2194111
4160.051172	228.5577059	-0.2180703
4160.151172	228.4907103	-0.2167098
4160.251172	228.419885	-0.215379
4160.351172	228.3545285	-0.214044
4160.451172	228.2823771	-0.2127496
4160.551172	228.2118052	-0.2113801
4160.651172	228.1456143	-0.2099995
4160.751172	228.0761003	-0.2087023
4160.851172	228.0018032	-0.2073005
4160.951172	227.934286	-0.2059591
4161.051172	227.8636098	-0.2046172
4161.151172	227.7938277	-0.2032516
4161.251172	227.722764	-0.2019526
4161.351172	227.650255	-0.2006152
4161.451172	227.5822312	-0.1992767
4161.551172	227.5143266	-0.197907
4161.651172	227.4435163	-0.1965365
4161.751172	227.3718119	-0.1952459
4161.851172	227.3094058	-0.1938645
4161.951172	227.2324264	-0.1925293
4162.051172	227.169022	-0.1912095
4162.151172	227.0958424	-0.1898235
4162.251172	227.0281017	-0.1885095
4162.351172	226.9586325	-0.1871536
4162.451172	226.8885672	-0.1858148
4162.551172	226.8157154	-0.1844482
4162.651172	226.7462462	-0.1831118
4162.751172	226.6766876	-0.1817631
4162.851172	226.6094387	-0.1804104
4162.951172	226.5369892	-0.1791242
4163.051172	226.4707237	-0.1777281
4163.151172	226.4019549	-0.1764285
4163.251172	226.331979	-0.175072
4163.351172	226.2631953	-0.1737129
4163.451172	226.1865437	-0.1723832
4163.551172	226.1205614	-0.1710215
4163.651172	226.0522395	-0.1696501
4163.751172	225.9846777	-0.1683739
4163.851172	225.9154171	-0.1669735
4163.951172	225.8423418	-0.1656309
4164.051172	225.7675529	-0.1642877
4164.151172	225.6997824	-0.1629655
4164.251172	225.6316245	-0.1615987
4164.351172	225.5580574	-0.1602817
4164.451172	225.4913002	-0.1589595
4164.551172	225.42198	-0.1576004
4164.651172	225.3538817	-0.1562426
4164.751172	225.2810001	-0.1548973
4164.851172	225.2179086	-0.1535433
4164.951172	225.1453251	-0.1521792
4165.051172	225.0748277	-0.1508582
4165.151172	225.0045985	-0.149519
4165.251172	224.9357104	-0.1481949
4165.351172	224.8662859	-0.1468114
4165.451172	224.7950584	-0.1454877
4165.551172	224.7253358	-0.1441549
4165.651172	224.656567	-0.1427861
4165.751172	224.5898843	-0.1414782
4165.851172	224.5126069	-0.1401165
4165.951172	224.4463563	-0.1387689
4166.051172	224.377647	-0.1374023
4166.151172	224.3097872	-0.1360662
4166.251172	224.2353112	-0.1347646
4166.351172	224.1678685	-0.1333886
4166.451172	224.1019458	-0.132055
4166.551172	224.030301	-0.1307204
4166.651172	223.9581198	-0.1293467
4166.751172	223.8911539	-0.128034
4166.851172	223.8160372	-0.1266701
4166.951172	223.7514853	-0.1253099
4167.051172	223.6818075	-0.1239999
4167.151172	223.6139625	-0.1226348
4167.251172	223.5404998	-0.1212674
4167.351172	223.4705538	-0.1199924
4167.451172	223.3994901	-0.118627
4167.551172	223.3305424	-0.1172589
4167.651172	223.2642323	-0.1158938
4167.751172	223.1904715	-0.1146177
4167.851172	223.1164277	-0.1132552
4167.951172	223.052904	-0.1119117
4168.051172	222.9878604	-0.1105531
4168.151172	222.914964	-0.1092427
4168.251172	222.8397876	-0.1078656
4168.351172	222.7740437	-0.1065044
4168.451172	222.7063924	-0.1051614
4168.551172	222.6378769	-0.1038597
4168.651172	222.5638181	-0.1024942
4168.751172	222.4990577	-0.1011505
4168.851172	222.4305123	-0.0998424
4168.951172	222.355172	-0.0984653
4169.051172	222.2875655	-0.0971138
4169.151172	222.2139537	-0.0957844
4169.251172	222.147584	-0.0944115
4169.351172	222.0775783	-0.0930921
4169.451172	222.0055759	-0.0917528
4169.551172	221.9320983	-0.0903846
4169.651172	221.8670547	-0.0890666
4169.751172	221.7970937	-0.0877133
4169.851172	221.7275798	-0.0863821
4169.951172	221.6547877	-0.0850374
4170.051172	221.5866446	-0.0837098
4170.151172	221.5122432	-0.0823742
4170.251172	221.4458585	-0.0810265
4170.351172	221.3779837	-0.0796661
4170.451172	221.3071287	-0.0783252
4170.551172	221.2382406	-0.0769842
4170.651172	221.1695462	-0.075623
4170.751172	221.1031765	-0.074229
4170.851172	221.0305482	-0.0729527
4170.951172	220.9635973	-0.0716249
4171.051172	220.8887786	-0.070277
4171.151172	220.8231241	-0.0689327
4171.251172	220.7532972	-0.0675747
4171.351172	220.6792533	-0.0662517
4171.451172	220.606342	-0.064898
4171.551172	220.5375433	-0.0635821
4171.651172	220.4757929	-0.0622165
4171.751172	220.402211	-0.0608821
4171.851172	220.3306854	-0.0595006
4171.951172	220.2623934	-0.058153
4172.051172	220.1929688	-0.0568348
4172.151172	220.1246172	-0.0554968
4172.251172	220.0558186	-0.054141
4172.351172	219.9828625	-0.0527934
4172.451172	219.9125886	-0.0514674
4172.551172	219.8453099	-0.0501548
4172.651172	219.7735906	-0.0487811
4172.751172	219.7091281	-0.0474558
4172.851172	219.6321189	-0.0460807
4172.951172	219.5691913	-0.0447659
4173.051172	219.4954008	-0.0433837
4173.151172	219.4281369	-0.042065
4173.251172	219.3543762	-0.0407303
4173.351172	219.292447	-0.0394079
4173.451172	219.2151845	-0.038026
4173.551172	219.1457301	-0.036667
4173.651172	219.0750688	-0.0353645
4173.751172	219.0103382	-0.0339643
4173.851172	218.9397663	-0.0326328
4173.951172	218.8689262	-0.0313016
4174.051172	218.8015133	-0.029985
4174.151172	218.7276781	-0.0286234
4174.251172	218.6557055	-0.0273234
4174.351172	218.5832709	-0.0259434
4174.451172	218.5195833	-0.0245734
4174.551172	218.4525877	-0.0232734
4174.651172	218.3794081	-0.0218934
4174.751172	218.3080018	-0.0205634
4174.851172	218.238458	-0.0192274
4174.951172	218.1691527	-0.0178834
4175.051172	218.1028575	-0.0165134
4175.151172	218.0320174	-0.0152134
4175.251172	217.9628462	-0.0138734
4175.351172	217.8912908	-0.0124834
4175.451172	217.8248316	-0.0111634
4175.551172	217.7542895	-0.0098434
4175.651172	217.6827788	-0.0084826
4175.751172	217.610091	-0.0071275
4175.851172	217.5430655	-0.005801
4175.951172	217.4709886	-0.0044291
4176.051172	217.4045742	-0.0030946
4176.151172	217.3389643	-0.0017799
4176.251172	217.2642797	-0.0004557
4176.351172	217.1950638	0.0009134
4176.451172	217.1261758	0.0022751
4176.551172	217.0546502	0.0035883
4176.651172	216.9849575	0.0049372
4176.751172	216.9110626	0.0062928
4176.851172	216.845423	0.0076243
4176.951172	216.7716473	0.0089936
4177.051172	216.7029083	0.0103118
4177.151172	216.6316211	0.0116468
4177.251172	216.5696472	0.0130199
4177.351172	216.4954841	0.0143762
4177.451172	216.4254934	0.0156954
4177.551172	216.3593918	0.0170262
4177.651172	216.2859142	0.0183594
4177.751172	216.2192315	0.0197387
4177.851172	216.1513418	0.0210559
4177.951172	216.0806209	0.0224196
4178.051172	216.0113454	0.0237908
4178.151172	215.945825	0.0250611
4178.251172	215.8689946	0.02643
4178.351172	215.7977074	0.0277971
4178.451172	215.7307714	0.0291622
4178.551172	215.665549	0.0304714
4178.651172	215.5906409	0.0318412
4178.751172	215.5233771	0.0331443
4178.851172	215.4530138	0.0345148
4178.951172	215.3806388	0.0358321
4179.051172	215.3104097	0.0371834
4179.151172	215.2448595	0.0385602
4179.251172	215.1714712	0.0399003
4179.351172	215.1042819	0.0412099
4179.451172	215.0276154	0.0425733
4179.551172	214.9621993	0.0439628
4179.651172	214.8981839	0.0452606
4179.751172	214.8248553	0.0465975
4179.851172	214.7547752	0.0479521
4179.951172	214.6866471	0.049282
4180.051172	214.6204412	0.0506448
4180.151172	214.5393789	0.0519702
4180.251172	214.476198	0.0533083
4180.351172	214.4028097	0.0546583
4180.451172	214.3406868	0.0560145
4180.551172	214.2673731	0.0573082
4180.651172	214.2005116	0.058689
4180.751172	214.1316682	0.0600309
4180.851172	214.0536755	0.0613769
4180.951172	213.986963	0.0627586
4181.051172	213.9206231	0.0640756
4181.151172	213.8466388	0.0654323
4181.251172	213.7790322	0.0667939
4181.351172	213.7124538	0.0680847
4181.451172	213.6405557	0.0694704
4181.551172	213.5662138	0.0707871
4181.651172	213.5006189	0.0721706
4181.751172	213.430196	0.073454
4181.851172	213.3617103	0.0748148
4181.951172	213.2873237	0.0761879
4182.051172	213.2184058	0.0774862
4182.151172	213.1499946	0.0788599
4182.251172	213.0797505	0.0802334
4182.351172	213.0084187	0.0815552
4182.451172	212.9460722	0.0828938
4182.551172	212.8726691	0.0842283
4182.651172	212.8029615	0.0856266
4182.751172	212.7317041	0.0869091
4182.851172	212.6647234	0.0882628
4182.951172	212.5927955	0.0895944
4183.051172	212.5243545	0.0909722
4183.151172	212.458089	0.0923108
4183.251172	212.3852372	0.0936185
4183.351172	212.3118937	0.0950003
4183.451172	212.2435421	0.096335
4183.551172	212.1762335	0.0976518
4183.651172	212.1024579	0.0990501
4183.751172	212.0388001	0.1003824
4183.851172	211.9679153	0.1017166
4183.951172	211.8965685	0.1030343
4184.051172	211.823225	0.1044288
4184.151172	211.7573172	0.1057588
4184.251172	211.6898298	0.1071
4184.351172	211.6124332	0.1084243
4184.451172	211.5476727	0.1097894
4184.551172	211.4810199	0.111157
4184.651172	211.4066482	0.1124282
4184.751172	211.3372833	0.1138155
4184.851172	211.2721801	0.1151787
4184.951172	211.2033963	0.1164596
4185.051172	211.1278176	0.1178256
4185.151172	211.0572755	0.1191834
4185.251172	210.9899968	0.1205247
4185.351172	210.9253705	0.1218577
4185.451172	210.8505815	0.1232346
4185.551172	210.7798308	0.1245635
4185.651172	210.7129097	0.1258889
4185.751172	210.6422931	0.1272336
4185.851172	210.5669677	0.1285653
4185.951172	210.496977	0.129914
4186.051172	210.4356289	0.131278
4186.151172	210.3601247	0.1326407
4186.251172	210.291326	0.1339832
4186.351172	210.2214098	0.135313
4186.451172	210.1556212	0.1366486
4186.551172	210.0848556	0.1379903
4186.651172	210.0166976	0.1393518
4186.751172	209.948644	0.1406743
4186.851172	209.876895	0.1420355
4186.951172	209.8042071	0.1433448
4187.051172	209.7374201	0.1447143
4187.151172	209.6648067	0.1460735
4187.251172	209.5946074	0.1474092
4187.351172	209.5272392	0.1487768
4187.451172	209.4532102	0.1500445
4187.551172	209.3854398	0.1514385
4187.651172	209.3175203	0.1527877
4187.751172	209.2463374	0.1541111
4187.851172	209.1756165	0.1554433
4187.951172	209.108308	0.156849
4188.051172	209.0355009	0.1581647
4188.151172	208.9696378	0.1595141
4188.251172	208.8980675	0.1608495
4188.351172	208.82608	0.1621766
4188.451172	208.7624073	0.1635234
4188.551172	208.6897343	0.1648622
4188.651172	208.6214274	0.1662247
4188.751172	208.5469812	0.1675537
4188.851172	208.4798217	0.1689284
4188.951172	208.4071934	0.1702054
4189.051172	208.3412558	0.171545
4189.151172	208.2688808	0.1729446
4189.251172	208.1964016	0.174306
4189.351172	208.1296891	0.1756452
4189.451172	208.0644369	0.1769785
4189.551172	207.9889774	0.1783154
4189.651172	207.9242766	0.1796767
4189.751172	207.8540623	0.1810111
4189.851172	207.7842206	0.1823208
4189.951172	207.7132761	0.1836911
4190.051172	207.6417059	0.1850245
4190.151172	207.5745016	0.1863661
4190.251172	207.5041533	0.1877481
4190.351172	207.4398249	0.1890945
4190.451172	207.3665112	0.1903758
4190.551172	207.2901726	0.1917427
4190.651172	207.2284222	0.1931097
4190.751172	207.1558535	0.1944378
4190.851172	207.0854157	0.1957822
4190.951172	207.0138305	0.1971092
4191.051172	206.9464773	0.1984738
4191.151172	206.8714052	0.1998112
4191.251172	206.8067938	0.2011812
4191.351172	206.7380399	0.2024905
4191.451172	206.6673636	0.2038287
4191.551172	206.596747	0.2052129
4191.651172	206.5216303	0.2065236
4191.751172	206.4613849	0.207858
4191.851172	206.3851953	0.2092001
4191.951172	206.315279	0.2105649
4192.051172	206.2479854	0.2118757
4192.151172	206.1820924	0.2132871
4192.251172	206.1068565	0.2145681
4192.351172	206.0399503	0.2159026
4192.451172	205.970943	0.2172688
4192.551172	205.9014142	0.2186393
4192.651172	205.8313489	0.2199754
4192.751172	205.7597637	0.221347
4192.851172	205.6906223	0.2226551
4192.951172	205.6262344	0.2239934
4193.051172	205.5517733	0.2253532
4193.151172	205.480352	0.2266954
4193.251172	205.4146528	0.2280314
4193.351172	205.3393126	0.2293905
4193.451172	205.2699775	0.230716
4193.551172	205.2052468	0.2320309
4193.651172	205.1361948	0.2334178
4193.751172	205.0641179	0.2347668
4193.851172	204.9951106	0.2360979
4193.951172	204.9248517	0.2374649
4194.051172	204.8589289	0.2387713
4194.151172	204.7842145	0.2401073
4194.251172	204.7084272	0.2414559
4194.351172	204.6409547	0.2428331
4194.451172	204.5740038	0.2441461
4194.551172	204.5053691	0.2455249
4194.651172	204.436481	0.24685
4194.751172	204.3672949	0.2481868
4194.851172	204.3012232	0.2495399
4194.951172	204.2272538	0.2508673
4195.051172	204.1568011	0.2522061
4195.151172	204.0916532	0.2535896
4195.251172	204.0168196	0.2548851
4195.351172	203.9482147	0.2562668
4195.451172	203.879565	0.2575697
4195.551172	203.809008	0.2589044
4195.651172	203.7386447	0.2602771
4195.751172	203.6678493	0.2616341
4195.851172	203.6010921	0.2629843
4195.951172	203.5300136	0.2643275
4196.051172	203.4585774	0.265643
4196.151172	203.3917457	0.2669927
4196.251172	203.32174	0.2683532
4196.351172	203.2475621	0.2696917
4196.451172	203.1832486	0.2710408
4196.551172	203.1124532	0.2723963
4196.651172	203.0416727	0.2737018
4196.751172	202.9687166	0.2750622
4196.851172	202.9018998	0.2764078
4196.951172	202.8322816	0.2777388
4197.051172	202.7638555	0.279107
4197.151172	202.695936	0.2804431
4197.251172	202.6244402	0.2817825
4197.351172	202.5514692	0.2831344
4197.451172	202.4859488	0.2844646
4197.551172	202.4150193	0.2858355
4197.651172	202.3456097	0.2871642
4197.751172	202.2748441	0.2884998
4197.851172	202.2049874	0.2898723
4197.951172	202.1305263	0.2911776
4198.051172	202.0673901	0.292516
4198.151172	201.999262	0.2938707
4198.251172	201.9271106	0.2952223
4198.351172	201.8587738	0.2965514
4198.451172	201.7919272	0.2979252
4198.551172	201.7137259	0.2992506
4198.651172	201.645866	0.3005885
4198.751172	201.5779167	0.3019422
4198.851172	201.5070468	0.3032558
4198.951172	201.4369369	0.304654
4199.051172	201.3693005	0.3060231
4199.151172	201.2964934	0.3073549
4199.251172	201.2268901	0.3086643
4199.351172	201.1572719	0.3100294
4199.451172	201.0870427	0.3113746
4199.551172	201.0174394	0.3126993
4199.651172	200.9497732	0.3140539
4199.751172	200.8791268	0.3154208
4199.851172	200.8112073	0.3167483
4199.951172	200.7430792	0.3181046
4200.051172	200.6667852	0.3194262
4200.151172	200.6004155	0.3207694
4200.251172	200.5289197	0.3221089
4200.351172	200.4597038	0.3234447
4200.451172	200.3886998	0.324767
4200.551172	200.3259212	0.3261271
4200.651172	200.2580315	0.3275093
4200.751172	200.1802474	0.3287923
4200.851172	200.1147121	0.3301207
4200.951172	200.0412196	0.3314984
4201.051172	199.9711841	0.3328683
4201.151172	199.9061257	0.3341994
4201.251172	199.8324543	0.335534
4201.351172	199.7646242	0.3369067
4201.451172	199.6938288	0.3382272
4201.551172	199.6304691	0.3395587
4201.651172	199.5529234	0.3409332
4201.751172	199.4909346	0.3422763
4201.851172	199.4149089	0.3435764
4201.951172	199.3409395	0.3448998
4202.051172	199.2756277	0.3462484
4202.151172	199.20744	0.3476128
4202.251172	199.1350055	0.348976
4202.351172	199.0663856	0.3503202
4202.451172	198.9962608	0.3516484
4202.551172	198.9270896	0.352994
4202.651172	198.8570988	0.3543496
4202.751172	198.7905353	0.3556944
4202.851172	198.7125725	0.3570301
4202.951172	198.6450106	0.3583859
4203.051172	198.5778362	0.3597526
4203.151172	198.5102147	0.3610457
4203.251172	198.4396577	0.3624332
4203.351172	198.3691752	0.3637607
4203.451172	198.2994527	0.3650765
4203.551172	198.2345879	0.3664339
4203.651172	198.1608272	0.3677961
4203.751172	198.0875731	0.3691359
4203.851172	198.0181336	0.3704722
4203.951172	197.9519278	0.3718328
4204.051172	197.8833973	0.3731517
4204.151172	197.8102773	0.3745286
4204.251172	197.7411807	0.375818
4204.351172	197.6720095	0.3771956
4204.451172	197.5982785	0.3785157
4204.551172	197.5344568	0.3798702
4204.651172	197.461009	0.3811968
4204.751172	197.3925084	0.3825879
4204.851172	197.3227262	0.3838946
4204.951172	197.2523183	0.3852558
4205.051172	197.179243	0.3865922
4205.151172	197.1146017	0.3879437
4205.251172	197.0445514	0.3892938
4205.351172	196.9751418	0.3906297
4205.451172	196.9084144	0.3919747
4205.551172	196.8352199	0.3933036
4205.651172	196.7662722	0.3946401
4205.751172	196.6960132	0.3960136
4205.851172	196.627602	0.3973513
4205.951172	196.5552866	0.3986965
4206.051172	196.4881122	0.400047
4206.151172	196.4182109	0.4013523
4206.251172	196.3469088	0.4027168
4206.351172	196.2780952	0.4041097
4206.451172	196.2060481	0.4054079
4206.551172	196.1365491	0.4067267
4206.651172	196.0685998	0.4081081
4206.751172	196.002081	0.409451
4206.851172	195.9328502	0.4107604
4206.951172	195.8626062	0.4121254
4207.051172	195.7875043	0.4134629
4207.151172	195.7167834	0.4147763
4207.251172	195.6503689	0.4161459
4207.351172	195.5831796	0.4174794
4207.451172	195.5082417	0.4188728
4207.551172	195.4408884	0.4201729
4207.651172	195.3718364	0.4215098
4207.751172	195.3023374	0.4228732
4207.851172	195.2265054	0.4242261
4207.951172	195.159018	0.4255507
4208.051172	195.0916946	0.4269051
4208.151172	195.027858	0.4282226
4208.251172	194.9534565	0.4295822
4208.351172	194.8832721	0.4309558
4208.451172	194.8070377	0.4322557
4208.551172	194.7428584	0.4336412
4208.651172	194.673121	0.4349708
