Time[sec]	Top_Inplane_Disp[mm]	Top_Outofplane_Disp[mm]	Top_Inplane_Rotation[rad]
51.09960938	-0.001505101	0.003644325	1.21E-07
51.19921875	-0.000459303	0.0031954	2.90E-07
51.29882813	-0.000392495	0.002404581	-2.41E-07
51.3984375	-0.005877737	-0.000372975	1.05E-07
51.49804688	0.000541816	0.001172992	6.64E-08
51.59765625	-0.001446024	-0.001204343	2.28E-07
51.69726563	-0.002990229	0.001729256	2.42E-08
51.796875	-0.000785683	0.003100365	1.71E-07
51.89648438	-0.001559323	-0.002313054	1.10E-07
51.99609375	-0.001755831	0.001322319	1.25E-07
52.09570313	0.00032831	0.003937095	9.10E-08
52.1953125	-0.001374598	-0.000326417	1.02E-07
52.29492188	-0.003345002	-0.00022143	1.31E-07
52.39453125	0.002742174	0.000519047	1.86E-07
52.49414063	-0.001235133	0.003544141	3.29E-07
52.59375	1.81E-05	0.003295546	9.52E-08
52.69335938	-0.002359332	0.001573808	2.63E-07
52.79296875	-0.003734359	0.005544516	-2.14E-07
52.89257813	-9.67E-05	-0.000769446	-2.37E-08
52.9921875	-0.004939359	-0.000460063	3.05E-07
53.09179688	-0.003855562	0.001727304	1.78E-07
53.19140625	-0.000437545	-0.004654847	2.02E-07
53.29101563	-0.001215285	-0.001090845	4.05E-07
53.390625	-0.003116884	-0.001225894	4.34E-07
53.49023438	0.00246962	0.006958009	2.11E-07
53.58984375	-0.001282998	0.038137699	2.03E-07
53.68945313	-0.000608412	0.077699668	1.50E-07
53.7890625	-0.00142636	0.113095979	1.14E-07
53.88867188	-0.002618057	0.145691098	3.32E-07
53.98828125	-0.002002498	0.179960363	3.46E-07
54.08789063	0.000404401	0.223668161	4.54E-07
54.1875	0.002239127	0.265877927	3.64E-07
54.28710938	0.000455656	0.308550399	2.81E-07
54.38671875	-0.002074128	0.350236398	4.32E-07
54.48632813	-0.002860603	0.392155984	3.54E-07
54.5859375	-0.001320829	0.434416288	2.82E-07
54.68554688	-0.002177369	0.474522298	6.64E-07
54.78515625	-0.000591617	0.512897561	6.89E-07
54.88476563	-0.001703902	0.556039973	5.70E-07
54.984375	0.000730914	0.59798843	6.52E-07
55.08398438	-0.002298111	0.639532518	3.77E-07
55.18359375	-0.002506523	0.685926003	5.80E-07
55.28320313	-0.002528274	0.722334022	5.99E-07
55.3828125	-0.002260142	0.759382499	9.31E-07
55.48242188	-0.002363008	0.808932993	1.21538E-06
55.58203125	-0.002798618	0.841429515	1.20746E-06
55.68164063	-0.000343308	0.886260124	1.21002E-06
55.78125	-0.002346884	0.925138593	7.26E-07
55.88085938	-0.003346826	0.96884981	1.20723E-06
55.98046875	-0.001877762	1.009459607	1.62772E-06
56.08007813	-0.001545204	1.048000762	1.31782E-06
56.1796875	0.000220617	1.091907034	1.39233E-06
56.27929688	0.001312746	1.134485123	1.19559E-06
56.37890625	0.003071616	1.170498319	1.22632E-06
56.47851563	-0.001119555	1.210002927	1.41398E-06
56.578125	-0.003041771	1.251854585	1.36998E-06
56.67773438	0.001677184	1.288147643	1.49407E-06
56.77734375	-0.00186143	1.332337968	1.44518E-06
56.87695313	-0.002708705	1.374013373	1.55577E-06
56.9765625	-0.001061623	1.412858488	1.34669E-06
57.07617188	-0.003849403	1.454233658	1.44728E-06
57.17578125	0.001298696	1.496566343	1.53948E-06
57.27539063	0.002676952	1.537889359	1.55345E-06
57.375	-0.001597282	1.577268238	1.55158E-06
57.47460938	-0.00144778	1.61352905	2.01026E-06
57.57421875	-0.00315601	1.659535221	1.8857E-06
57.67382813	0.000476154	1.698176959	1.74739E-06
57.7734375	-0.003720078	1.739470521	1.80723E-06
57.87304688	-0.002611207	1.779203769	1.93599E-06
57.97265625	0.001267504	1.821721089	2.04146E-06
58.07226563	-0.004015747	1.858904609	2.01608E-06
58.171875	-0.006425681	1.902353601	2.10106E-06
58.27148438	-0.001992092	1.941122347	1.99978E-06
58.37109375	-0.003890852	1.981956651	1.94367E-06
58.47070313	0.001182426	2.021395834	2.0361E-06
58.5703125	0.004489728	2.061019186	2.42307E-06
58.66992188	-0.00041538	2.09969352	2.63983E-06
58.76953125	-0.002868632	2.138729906	2.57674E-06
58.86914063	0.003556379	2.176838927	2.47895E-06
58.96875	0.000343983	2.222490264	2.38512E-06
59.06835938	0.00383171	2.269514836	2.80119E-06
59.16796875	0.001124674	2.304479247	2.79164E-06
59.26757813	0.00232311	2.346747089	2.58535E-06
59.3671875	-0.000200139	2.385584405	2.54298E-06
59.46679688	0.001553962	2.427148866	2.49222E-06
59.56640625	0.001634154	2.467952436	2.77162E-06
59.66601563	-0.002074665	2.499572001	2.74065E-06
59.765625	2.82E-05	2.550076693	2.70992E-06
59.86523438	0.007683811	2.587072318	2.69129E-06
59.96484375	0.001515202	2.629467519	2.78442E-06
60.06445313	-0.002379962	2.670205897	2.86242E-06
60.1640625	-0.003999143	2.711656038	3.01679E-06
60.26367188	0.002550306	2.751561347	3.14275E-06
60.36328125	-0.002440604	2.794492058	3.11946E-06
60.46289063	0.000331768	2.834792947	3.22214E-06
60.5625	-0.000855295	2.867456526	3.2098E-06
60.66210938	-0.003021093	2.909134841	3.15043E-06
60.76171875	-0.001585509	2.950706752	3.23541E-06
60.86132813	-0.003147533	2.994048642	3.15229E-06
60.9609375	-0.002970137	3.035991685	3.13879E-06
61.06054688	-0.001691823	3.069943748	3.60608E-06
61.16015625	-0.00387476	3.111148253	3.26615E-06
61.25976563	0.003766207	3.154795151	3.27197E-06
61.359375	-0.002747169	3.189972602	3.24659E-06
61.45898438	-0.001605	3.233395983	3.53367E-06
61.55859375	0.003683169	3.273545997	3.74368E-06
61.65820313	0.001058499	3.313460387	3.84776E-06
61.7578125	0.003491581	3.357241163	3.87593E-06
61.85742188	0.000527376	3.396057524	3.51924E-06
61.95703125	-0.002177954	3.431392135	3.51877E-06
62.05664063	-0.000322053	3.472492564	3.69735E-06
62.15625	-0.002358138	3.51262698	3.9374E-06
62.25585938	-0.004006308	3.55367898	3.75859E-06
62.35546875	0.001194563	3.590580309	3.95929E-06
62.45507813	-0.003394401	3.635895438	3.83263E-06
62.5546875	-0.000299227	3.674826585	4.11971E-06
62.65429688	-0.006681895	3.721313784	3.97628E-06
62.75390625	0.000522922	3.757975763	4.04147E-06
62.85351563	0.002584702	3.797755344	4.35114E-06
62.953125	-0.002989046	3.839135868	4.27687E-06
63.05273438	-0.000935185	3.874144517	4.17861E-06
63.15234375	0.001722976	3.914031666	4.07523E-06
63.25195313	0.001508247	3.954839893	4.2743E-06
63.3515625	-0.005644598	3.996002488	4.71133E-06
63.45117188	-0.003255303	4.040836822	4.64125E-06
63.55078125	-0.000133263	4.077678081	4.50201E-06
63.65039063	-0.001728881	4.117845558	4.51179E-06
63.75	0.001171926	4.158239812	4.30574E-06
63.84960938	0.001603897	4.19410551	4.61889E-06
63.94921875	0.000467283	4.231262486	4.54532E-06
64.04882813	-0.002118718	4.278876819	4.65591E-06
64.1484375	0.001257344	4.319300875	4.8303E-06
64.24804688	-0.00070326	4.36687516	4.62099E-06
64.34765625	-0.003812842	4.402662162	4.92833E-06
64.44726563	-0.001242805	4.444511607	4.82192E-06
64.546875	-0.000859437	4.481988959	4.79142E-06
64.64648438	-0.003213524	4.518065136	4.84753E-06
64.74609375	-0.000736319	4.559165798	4.78653E-06
64.84570313	-0.000134553	4.602435511	4.94765E-06
64.9453125	0.001918423	4.641041625	4.88386E-06
65.04492188	0.005325861	4.686738364	4.95394E-06
65.14453125	-0.000119554	4.721115343	5.22844E-06
65.24414063	0.001896596	4.760033451	5.13718E-06
65.34375	-0.001664689	4.797670059	5.06151E-06
65.44335938	-0.000287797	4.843191244	5.02053E-06
65.54296875	-0.001739173	4.885601811	5.32996E-06
65.64257813	-0.004790446	4.928579554	5.15184E-06
65.7421875	-0.000734478	4.961666185	5.6196E-06
65.84179688	-0.003416995	5.003781524	5.72624E-06
65.94140625	-0.001438765	5.038630683	5.44079E-06
66.04101563	-0.00076753	5.086887628	5.53322E-06
66.140625	-0.005136396	5.122847855	5.4352E-06
66.24023438	-0.002159673	5.169673357	5.54952E-06
66.33984375	-0.001394128	5.205119029	5.6033E-06
66.43945313	0.001742182	5.245060194	5.76535E-06
66.5390625	-0.004887264	5.289162043	5.65266E-06
66.63867188	-0.006034033	5.328975618	5.58444E-06
66.73828125	-0.001954765	5.367744248	5.48922E-06
66.83789063	-0.000120234	5.406132434	5.75627E-06
66.9375	-0.003275247	5.448543467	6.21635E-06
67.03710938	-0.000647345	5.488741677	6.39842E-06
67.13671875	0.000206057	5.526432302	5.9884E-06
67.23632813	0.000437454	5.565050524	6.19446E-06
67.3359375	-0.000320205	5.605593324	6.14789E-06
67.43554688	0.005117308	5.646110512	6.04498E-06
67.53515625	0.002316622	5.684551317	5.90924E-06
67.63476563	-0.005113606	5.728546996	6.15395E-06
67.734375	0.000362806	5.771579687	6.10808E-06
67.83398438	-0.003968654	5.807855632	6.06733E-06
67.93359375	-0.000811869	5.849918816	6.11786E-06
68.03320313	0.000838646	5.888694897	6.02426E-06
68.1328125	-0.001765409	5.925738253	6.12601E-06
68.23242188	-0.002800813	5.969182122	6.68853E-06
68.33203125	-0.004011694	6.007013377	6.99679E-06
68.43164063	-0.002603765	6.04730146	6.72578E-06
68.53125	0.001642965	6.087782793	6.80191E-06
68.63085938	-0.004241238	6.127161905	6.49388E-06
68.73046875	-0.001424973	6.169770844	6.65523E-06
68.83007813	-0.007164629	6.211960223	6.38328E-06
68.9296875	-0.000531723	6.246614736	6.92834E-06
69.02929688	-0.003569783	6.288162898	6.76163E-06
69.12890625	-0.003034421	6.332667544	6.7926E-06
69.22851563	-0.001956749	6.368650589	6.7018E-06
69.328125	0.000188343	6.41174335	6.61798E-06
69.42773438	-0.002043181	6.447339896	6.70995E-06
69.52734375	-0.002195331	6.487651728	7.07689E-06
69.62695313	0.000525007	6.5288716	6.94557E-06
69.7265625	-0.002050186	6.563923787	7.37584E-06
69.82617188	-0.000749133	6.609794684	7.05663E-06
69.92578125	0.000222886	6.651147269	7.09062E-06
70.02539063	-0.001399126	6.690439302	7.24965E-06
70.125	-0.000316024	6.730886642	7.32858E-06
70.22460938	-0.003974164	6.769668311	7.34953E-06
70.32421875	0.002333442	6.809378043	7.55792E-06
70.42382813	0.002022142	6.852061022	7.42543E-06
70.5234375	0.002417163	6.891752128	7.51088E-06
70.62304688	-0.00076701	6.933742668	7.26851E-06
70.72265625	-0.002338751	6.966615561	7.40169E-06
70.82226563	-0.001854045	7.008381188	7.62311E-06
70.921875	-0.001125632	7.050459739	7.54115E-06
71.02148438	-0.001232408	7.090421394	7.628E-06
71.12109375	-0.00112322	7.136615459	7.81636E-06
71.22070313	-5.42E-05	7.1721063	7.75862E-06
71.3203125	-0.00214403	7.213477511	7.72532E-06
71.41992188	0.000828699	7.24669965	7.63987E-06
71.51953125	-0.001746222	7.290781941	7.7216E-06
71.61914063	-0.003625641	7.328867447	7.44313E-06
71.71875	-0.004224643	7.375434972	8.04802E-06
71.81835938	-0.006019109	7.413469721	8.21077E-06
71.91796875	-0.001019	7.44894566	8.39168E-06
72.01757813	0.000661298	7.490423508	8.30553E-06
72.1171875	0.00076012	7.531882729	7.95745E-06
72.21679688	-0.005193097	7.571871392	8.00774E-06
72.31640625	-0.001243067	7.608972024	8.28761E-06
72.41601563	7.58E-05	7.653952111	8.22428E-06
72.515625	-0.003649458	7.694020867	8.41659E-06
72.61523438	-0.002533348	7.732300088	8.18772E-06
72.71484375	-0.000932059	7.777862716	8.19867E-06
72.81445313	-0.002585563	7.810672745	8.51089E-06
72.9140625	-0.002187318	7.849995978	8.44593E-06
73.01367188	-0.004610427	7.893091068	8.57818E-06
73.11328125	-0.000249662	7.932806388	8.76258E-06
73.21289063	0.00049315	7.971695624	8.6599E-06
73.3125	0.000711284	8.013280109	8.54721E-06
73.41210938	-0.004404994	8.055917919	8.77259E-06
73.51171875	0.000220429	8.089633659	8.88878E-06
73.61132813	-0.00137965	8.133541793	8.77096E-06
73.7109375	0.002683052	8.169404231	8.50693E-06
73.81054688	-0.002441361	8.215474896	8.78377E-06
73.91015625	-0.001246922	8.254450746	8.95024E-06
74.00976563	-0.004522718	8.290758356	9.01916E-06
74.109375	0.001517396	8.333873004	8.92812E-06
74.20898438	9.79E-05	8.370689116	9.10996E-06
74.30859375	2.86E-06	8.407705463	9.12906E-06
74.40820313	-0.001571675	8.455739357	9.32859E-06
74.5078125	0.000106942	8.492125198	9.24873E-06
74.60742188	0.003268026	8.535337634	9.16282E-06
74.70703125	0.000109465	8.572156541	9.35467E-06
74.80664063	-0.001477236	8.612776175	9.16095E-06
74.90625	0.000293478	8.648855612	8.85921E-06
75.00585938	-0.001580618	8.69409088	9.23011E-06
75.10546875	-0.001525928	8.734741248	9.33534E-06
75.20507813	-0.003433502	8.775006048	9.23616E-06
75.3046875	-0.002237024	8.815193549	9.36817E-06
75.40429688	-0.003372719	8.853185922	9.48226E-06
75.50390625	-0.000308427	8.895582519	9.39518E-06
75.60351563	-0.000231423	8.93088989	1.00045E-05
75.703125	0.001211994	8.97599943	1.00897E-05
75.80273438	-0.002979736	9.013288654	9.75886E-06
75.90234375	0.001167122	9.052938782	9.74163E-06
76.00195313	0.002816395	9.094292298	9.80264E-06
76.1015625	-0.000255089	9.132533334	9.7563E-06
76.20117188	0.000962769	9.173388593	1.02653E-05
76.30078125	-0.005284555	9.20985546	1.0256E-05
76.40039063	0.002330936	9.252186865	1.01647E-05
76.5	0.000486465	9.295928292	1.00548E-05
76.59960938	-0.002121234	9.340554476	9.91044E-06
76.69921875	0.00083912	9.37610399	9.9293E-06
76.79882813	-0.001649256	9.415195324	1.01435E-05
76.8984375	-0.00185293	9.453880601	1.03959E-05
76.99804688	-0.003985131	9.495436214	1.03239E-05
77.09765625	0.001357938	9.53838136	1.0292E-05
77.19726563	-0.002934719	9.577452205	1.02429E-05
77.296875	-0.001127877	9.610258974	1.01984E-05
77.39648438	-0.000934618	9.659500793	1.0303E-05
77.49609375	-0.003485669	9.689535014	1.03097E-05
77.59570313	-0.003117471	9.740073234	1.07221E-05
77.6953125	-0.004458877	9.773302823	1.05023E-05
77.79492188	0.001458909	9.81315691	1.03465E-05
77.89453125	1.94E-05	9.852366522	1.05365E-05
77.99414063	-0.006085128	9.899917059	1.04809E-05
78.09375	-0.001535177	9.934575297	1.08771E-05
78.19335938	0.000756023	9.973159991	1.09803E-05
78.29296875	0.001471765	10.01362875	1.09996E-05
78.39257813	-0.003021501	10.05638298	1.07645E-05
78.4921875	-0.003788207	10.0969309	1.08657E-05
78.59179688	-0.004298065	10.13612747	1.08327E-05
78.69140625	-0.004581968	10.17097197	1.09652E-05
78.79101563	-0.004541194	10.21661703	1.09039E-05
78.890625	-0.023877686	10.21607406	-3.94371E-05
78.99023438	-0.002817113	10.29558387	1.1663E-05
79.08984375	-0.002926996	10.333471	1.12471E-05
79.18945313	-0.003712955	10.3754513	1.17656E-05
79.2890625	0.003235223	10.41386276	1.13759E-05
79.38867188	-0.000161881	10.4573518	1.15412E-05
79.48828125	-0.00346657	10.4992846	1.14315E-05
79.58789063	-1.11E-05	10.53739153	1.14818E-05
79.6875	0.001878312	10.5746761	1.16176E-05
79.78710938	-0.000202033	10.61666291	1.169E-05
79.88671875	-0.000748894	10.65773889	1.19531E-05
79.98632813	0.002405663	10.69922559	1.18916E-05
80.0859375	0.001380672	10.73123701	1.17789E-05
80.18554688	0.002297016	10.77726297	1.18071E-05
80.28515625	-0.001031715	10.81266347	1.19077E-05
80.38476563	-0.001017641	10.85611898	1.21584E-05
80.484375	-0.005472143	10.89278702	1.22508E-05
80.58398438	0.003002325	10.93452889	1.22255E-05
80.68359375	0.001274421	10.97758021	1.20408E-05
80.78320313	-0.002282146	11.01576444	1.2032E-05
80.8828125	-0.00236804	11.0569708	1.20234E-05
80.98242188	-2.82E-05	11.09834295	1.21256E-05
81.08203125	-0.000319104	11.14136726	1.21263E-05
81.18164063	-0.00733728	11.17328368	1.21857E-05
81.28125	-0.003435569	11.21198758	1.24057E-05
81.38085938	-0.003008963	11.25829481	1.2561E-05
81.48046875	-0.000485787	11.29715052	1.23768E-05
81.58007813	-0.003095984	11.32990513	1.2256E-05
81.6796875	-0.004272972	11.3768084	1.25675E-05
81.77929688	-0.000754837	11.41756587	1.25624E-05
81.87890625	-0.001039154	11.45471726	1.28846E-05
81.97851563	-0.001514997	11.49963494	1.28129E-05
82.078125	-0.001851559	11.53799798	1.26343E-05
82.17773438	-0.003154788	11.57575194	1.25056E-05
82.27734375	-0.000990949	11.61810104	1.25079E-05
82.37695313	-0.009676063	11.65087242	1.27256E-05
82.4765625	-0.00174124	11.69659197	1.28257E-05
82.57617188	-0.000546069	11.73251681	1.27445E-05
82.67578125	0.000595728	11.77717745	1.28665E-05
82.77539063	-0.001328381	11.81682758	1.28311E-05
82.875	0.001347243	11.85862254	1.28499E-05
82.97460938	-0.002969552	11.89273316	1.28658E-05
83.07421875	0.002580162	11.93284709	1.29864E-05
83.17382813	0.002404338	11.97461225	1.33344E-05
83.2734375	-0.001259606	12.01224886	1.36264E-05
83.37304688	-0.002232718	12.05497887	1.34744E-05
83.47265625	-0.002558015	12.09403481	1.32911E-05
83.57226563	-0.003959039	12.13142835	1.33005E-05
83.671875	-0.001293028	12.1646272	1.35214E-05
83.77148438	-0.004092271	12.21048832	1.34958E-05
83.87109375	-0.002412325	12.25314382	1.34276E-05
83.97070313	-0.003427628	12.29343936	1.35272E-05
84.0703125	-0.002300973	12.33149879	1.34318E-05
84.16992188	-0.002154952	12.37646211	1.333E-05
84.26953125	-0.003672713	12.41824031	1.34651E-05
84.36914063	-0.003172463	12.45359704	1.34532E-05
84.46875	-0.004658623	12.4939112	1.37759E-05
84.56835938	0.003494967	12.54409365	1.3846E-05
84.66796875	0.001174432	12.5761712	1.3754E-05
84.76757813	-0.001428251	12.61246298	1.38758E-05
84.8671875	-0.002698779	12.65355572	1.36341E-05
84.96679688	-0.002894403	12.69397046	1.37747E-05
85.06640625	-0.000473081	12.7323186	1.40057E-05
85.16601563	-0.001362482	12.77317014	1.38844E-05
85.265625	-0.001247081	12.8174508	1.38427E-05
85.36523438	-0.00227373	12.85559032	1.40886E-05
85.46484375	-0.002204406	12.8941657	1.36676E-05
85.56445313	-0.000974014	12.93781307	1.43533E-05
85.6640625	-0.002864127	12.97409367	1.41826E-05
85.76367188	-6.58E-05	13.01536243	1.45517E-05
85.86328125	-0.004225693	13.05382792	1.4201E-05
85.96289063	0.001769668	13.09467945	1.4459E-05
86.0625	-0.004571398	13.13431561	1.42837E-05
86.16210938	-0.000233799	13.17556575	1.44914E-05
86.26171875	-0.001279917	13.21625337	1.43829E-05
86.36132813	-0.002703485	13.25390022	1.45833E-05
86.4609375	-0.002609644	13.29690684	1.4462E-05
86.56054688	0.001895773	13.33045214	1.43801E-05
86.66015625	-0.002167616	13.37327436	1.45948E-05
86.75976563	0.002847605	13.40997498	1.47091E-05
86.859375	-0.000587285	13.45573831	1.46928E-05
86.95898438	-0.003162347	13.49336654	1.46052E-05
87.05859375	0.001195336	13.5361189	1.48001E-05
87.15820313	0.000340292	13.57272267	1.47223E-05
87.2578125	0.001971923	13.61437142	1.49317E-05
87.35742188	-5.23E-05	13.65078241	1.48404E-05
87.45703125	0.00039365	13.69427983	1.49324E-05
87.55664063	-0.001628592	13.73416837	1.52127E-05
87.65625	-0.001952059	13.77776917	1.54416E-05
87.75585938	0.000293659	13.81285209	1.53785E-05
87.85546875	-0.001486402	13.8529297	1.51615E-05
87.95507813	-0.005288698	13.89189716	1.48404E-05
88.0546875	-0.001154185	13.93329073	1.48225E-05
88.15429688	-0.00307749	13.97315599	1.51675E-05
88.25390625	-0.002041054	14.01453372	1.53803E-05
88.35351563	-0.003222895	14.05167673	1.53733E-05
88.453125	-0.006730572	14.09444027	1.52825E-05
88.55273438	-0.002088519	14.13394138	1.51838E-05
88.65234375	-0.002168763	14.17049672	1.50991E-05
88.75195313	-0.000753438	14.21646122	1.54336E-05
88.8515625	-0.002324304	14.25079256	1.55261E-05
88.95117188	-0.002522752	14.29168414	1.57482E-05
89.05078125	-0.003119538	14.3332798	1.56511E-05
89.15039063	-0.003936498	14.37239815	1.54916E-05
89.25	-0.000322604	14.41350952	1.57957E-05
89.34960938	4.48E-05	14.45029583	1.58807E-05
89.44921875	0.000878138	14.48801719	1.57286E-05
89.54882813	0.001866983	14.53208644	1.60616E-05
89.6484375	-0.001125197	14.57186136	1.56884E-05
89.74804688	-0.00228586	14.61037621	1.58215E-05
89.84765625	0.00153945	14.65339027	1.56853E-05
89.94726563	-0.002130951	14.69516102	1.61014E-05
90.046875	-0.000135337	14.7350654	1.59652E-05
90.14648438	0.000403667	14.7658065	1.59815E-05
90.24609375	-0.004076181	14.8115484	1.60083E-05
90.34570313	-0.004373861	14.85410333	1.61724E-05
90.4453125	-0.001022491	14.88929801	1.64846E-05
90.54492188	-0.001824558	14.93585296	1.65771E-05
90.64453125	-0.001998641	14.97242134	1.63608E-05
90.74414063	-0.001406809	15.0132291	1.64451E-05
90.84375	-4.90E-05	15.05695842	1.63175E-05
90.94335938	0.004345303	15.09044971	1.62458E-05
91.04296875	0.0031462	15.1296379	1.64628E-05
91.14257813	-0.001728955	15.17014392	1.64465E-05
91.2421875	-0.005090872	15.21250792	1.63713E-05
91.34179688	-0.005696916	15.25133103	1.64695E-05
91.44140625	-0.003085283	15.28970897	1.63668E-05
91.54101563	-0.000543697	15.33382107	1.66495E-05
91.640625	0.000134003	15.37224092	1.6608E-05
91.74023438	-0.002659642	15.4126985	1.71249E-05
91.83984375	-0.0056557	15.44858329	1.70933E-05
91.93945313	-0.001920291	15.49355499	1.7025E-05
92.0390625	0.00227643	15.53050242	1.68381E-05
92.13867188	0.003820196	15.56761563	1.72553E-05
92.23828125	-0.000860388	15.61310887	1.69349E-05
92.33789063	-0.006073349	15.65206423	1.67119E-05
92.4375	0.000811131	15.69106616	1.7025E-05
92.53710938	-0.001106273	15.72805829	1.69345E-05
92.63671875	2.12E-05	15.77112451	1.70853E-05
92.73632813	-0.001531105	15.80979489	1.72297E-05
92.8359375	-0.000898316	15.85144922	1.69575E-05
92.93554688	-0.005736484	15.89301042	1.70863E-05
93.03515625	0.003384217	15.93018882	1.73405E-05
93.13476563	-0.002056341	15.96691459	1.75196E-05
93.234375	-0.00138024	16.00979455	1.76704E-05
93.33398438	-0.001456259	16.04525559	1.73079E-05
93.43359375	0.000620275	16.08990133	1.75198E-05
93.53320313	-0.000145644	16.13484323	1.71862E-05
93.6328125	0.001564501	16.17076062	1.74015E-05
93.73242188	0.000550784	16.21059701	1.76427E-05
93.83203125	-0.002920514	16.24943689	1.79501E-05
93.93164063	-0.001220223	16.29321836	1.76216E-05
94.03125	-0.003046493	16.32744446	1.75501E-05
94.13085938	0.001740565	16.36617631	1.77703E-05
94.23046875	0.000785252	16.41108654	1.80365E-05
94.33007813	4.21E-05	16.45249315	1.82213E-05
94.4296875	-0.000394578	16.48891158	1.80968E-05
94.52929688	-0.006488747	16.53201319	1.80046E-05
94.62890625	0.00369838	16.56280458	1.80067E-05
94.72851563	3.49E-05	16.6069977	1.83557E-05
94.828125	-0.00042809	16.65214449	1.78127E-05
94.92773438	-0.001257407	16.68815129	1.82467E-05
95.02734375	0.000972096	16.72568545	1.82097E-05
95.12695313	-0.004123233	16.76625945	1.83284E-05
95.2265625	-0.003587219	16.80948585	1.82199E-05
95.32617188	-0.000628205	16.85027592	1.81077E-05
95.42578125	-0.000736315	16.88813232	1.81198E-05
95.52539063	-0.001063999	16.92680083	1.83349E-05
95.625	-0.004884271	16.97227359	1.83287E-05
95.72460938	-0.004566189	17.00445451	1.83529E-05
95.82421875	0.000819839	17.04826578	1.83017E-05
95.92382813	0.000190653	17.09208451	1.85817E-05
96.0234375	-0.003198949	17.13205501	1.8568E-05
96.12304688	-0.000225503	17.16715842	1.86986E-05
96.22265625	-0.003326811	17.20941626	1.85003E-05
96.32226563	-0.001976721	17.24523678	1.86462E-05
