Rotation	Base moment [kN.m]	Axial Disp. [mm]
2.44207E-07	14.883687	-1.080306844
-6.94732E-07	16.96845911	-1.083125026
-3.68093E-07	16.93150724	-1.086296179
8.37949E-08	16.89538448	-1.08993602
-2.46348E-07	16.83833741	-1.092334875
-3.08442E-07	16.82119264	-1.096099397
-1.09659E-06	16.80368758	-1.099044588
-2.16466E-07	16.78373593	-1.101822723
8.15188E-07	16.76330393	-1.105315299
-3.69547E-07	18.91665564	-1.10882266
-4.79968E-07	18.87567966	-1.111302539
-2.85972E-07	18.8688368	-1.11486869
-6.99998E-07	18.87076884	-1.118025059
-9.16016E-07	18.86277018	-1.121130903
-1.53197E-07	16.62855089	-1.124255374
-5.27305E-07	16.64266799	-1.127226991
-1.30191E-07	14.38301754	-1.130828648
-5.97191E-08	12.11244579	-1.13330422
2.60468E-07	9.821156931	-1.136753141
-2.62061E-07	12.02251413	-1.139807995
9.99703E-07	12.01771309	-1.143025715
1.15557E-06	11.98040239	-1.146326904
9.40957E-07	14.21171643	-1.149654287
-2.6855E-08	14.15591266	-1.152440222
-1.15896E-06	11.84073483	-1.156267725
6.41055E-07	11.78434288	-1.159188352
-1.74059E-07	11.72964968	-1.162309913
3.6253E-07	11.69093003	-1.165027512
1.7683E-07	13.98949451	-1.168302042
-4.53484E-07	16.26828509	-1.172303237
1.17747E-07	16.30297216	-1.175238998
-2.33695E-07	18.61147724	-1.178634018
-2.74403E-07	18.65189157	-1.181324027
-1.71585E-07	16.26487531	-1.184496577
-4.77534E-07	13.8945538	-1.188305338
-5.73537E-07	11.45509592	-1.191106057
-1.28804E-06	9.02732179	-1.194348224
5.36383E-08	8.984669672	-1.197339516
3.53631E-07	11.38015214	-1.200831743
5.90909E-07	13.73474065	-1.203839798
4.34698E-07	13.71779028	-1.206773115
-6.84668E-07	16.11490774	-1.209481168
-3.48501E-08	16.08784794	-1.21283358
-1.10608E-06	16.05788649	-1.215811833
7.80652E-07	13.63633808	-1.219313956
-1.05096E-06	13.62371854	-1.222346575
-1.9318E-07	13.63361221	-1.225332046
-4.11891E-07	11.18915757	-1.229318455
5.26714E-08	11.20510206	-1.232246184
4.47971E-07	11.16193187	-1.23513829
-3.07827E-07	11.13785627	-1.238313285
3.33754E-07	8.639716835	-1.241468955
-1.53084E-06	11.09858815	-1.245332896
1.36671E-06	11.06828214	-1.248213593
8.76149E-08	10.99247563	-1.251323163
4.98301E-07	13.41055876	-1.254408286
-6.70615E-07	15.85763771	-1.257282231
-1.62587E-07	15.84865181	-1.261341051
3.79632E-10	15.84911499	-1.263770522
-1.52886E-06	15.84198297	-1.26732538
-1.48193E-07	13.33456165	-1.270789086
-3.63954E-07	10.8217718	-1.274063266
-8.76484E-07	8.274233843	-1.277273303
4.16494E-07	8.24953779	-1.27987728
8.69209E-07	8.187712056	-1.283312231
4.86913E-09	10.70799909	-1.286339029
6.45533E-07	10.6647381	-1.289522756
-1.4737E-08	10.61184947	-1.292305315
2.80119E-07	8.033007113	-1.295666923
-2.94845E-07	7.980908834	-1.298804316
4.44659E-07	5.371271078	-1.302310513
6.64377E-08	7.908738505	-1.3044394
1.81166E-07	7.84824163	-1.308295774
3.48397E-07	7.780622264	-1.311889398
1.15723E-08	7.739390078	-1.314308742
-2.28137E-07	7.6758803	-1.317668954
3.65623E-07	7.644736182	-1.320500523
1.40902E-07	10.21263911	-1.324299155
3.48826E-07	12.80867984	-1.327363905
4.27657E-07	12.77813815	-1.330697924
-1.01749E-06	12.71588154	-1.333304695
-1.63492E-07	10.02510321	-1.336920672
-7.21818E-08	10.03130872	-1.339921859
7.96266E-07	7.325409565	-1.343309661
5.88369E-08	7.253151	-1.346594086
6.15284E-08	9.916183025	-1.349309125
-1.24021E-06	9.884311378	-1.353288782
3.62056E-07	7.194189141	-1.356122797
2.57092E-07	7.207792757	-1.359303264
-5.43632E-07	7.210252697	-1.362605617
4.90256E-07	7.20329265	-1.365380027
2.76978E-07	9.900419688	-1.369319056
8.96966E-07	9.85015228	-1.371829436
9.55582E-08	9.801068744	-1.375293839
-8.35628E-08	9.755212704	-1.378372559
-1.05311E-06	7.020051535	-1.381308903
9.35119E-07	4.261145899	-1.384358169
8.22225E-08	4.239899503	-1.387636308
1.43238E-07	4.187728214	-1.390329577
1.26213E-07	4.134444617	-1.394012841
4.46378E-07	4.052608952	-1.39702532
4.20149E-08	3.98735212	-1.400328722
5.39663E-07	3.938169299	-1.402532231
1.09954E-06	3.88224264	-1.406559386
5.03073E-09	3.840625055	-1.409999342
3.46874E-07	6.610513316	-1.412628582
4.73449E-07	9.411168965	-1.41631045
6.53689E-08	12.16545181	-1.418989399
2.81676E-07	12.11522013	-1.422832036
-1.45701E-07	12.07261566	-1.42609411
-8.24546E-07	9.219052769	-1.428884236
-6.95969E-07	6.323838262	-1.431570054
1.91392E-09	6.329697609	-1.435331316
5.72069E-07	9.138197352	-1.438441352
1.13541E-06	11.93391137	-1.441356508
4.97861E-07	14.75238236	-1.445325106
-1.40553E-07	17.5771251	-1.447347706
-1.13568E-07	14.62238384	-1.451328761
-5.40152E-07	11.69060984	-1.454340192
-2.65759E-07	11.67407997	-1.457322403
-1.84903E-07	8.700080985	-1.460902175
